Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Smart Fortwo perfect twinamic,15700,PLN,Firma,Smart,Fortwo,perfect twinamic,2009,107 000 km,999 cm3,Benzyna,71 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,Tak,Na tylne koła,4 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-ID6GmUnF.html
Smart Fortwo,49500,PLN,Prywatne,Smart,Fortwo,,2017,87 500 km,,Elektryczny,82 KM,Auta małe,Automatyczna,3,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-szybki-i-tani-w-eksploatacji-ID6Gm4DF.html
Smart Forfour,69900,PLN,Firma,Smart,Forfour,,2020,12 150 km,,Elektryczny,82 KM,Kompakt,Automatyczna,5,4,Czerwony,Używane,,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-exclusive-plus-kamera-panorama-podwojny-zestaw-kabli-pg24-pl-fv23-ID6G6dny.html
Smart Fortwo & passion,5999,PLN,Firma,Smart,Fortwo,& passion,2000,196 730 km,599 cm3,Benzyna,55 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,6 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-klima-benzynka-styl-brabus-z-niemiec-swieza-rejestracja-w-kraju-okazja-ID6GilAe.html
Smart Fortwo & passion,10900,PLN,Prywatne,Smart,Fortwo,& passion,2007,171 700 km,999 cm3,Benzyna,71 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,6 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-smart-451-1-0-benzyna-automat-klima-panorama-ID6GmS9i.html
Smart Forfour passion,12000,PLN,Prywatne,Smart,Forfour,passion,2006,166 000 km,1 332 cm3,Benzyna,95 KM,Kompakt,Manualna,5,5,Złoty,Używane,Tak,Na przednie koła,7 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-1-3-benzyna-stan-idealny-ID6Goym2.html
Smart Fortwo & BRABUS,18900,PLN,Prywatne,Smart,Fortwo,& BRABUS,2007,138 000 km,698 cm3,Benzyna,75 KM,Auta miejskie,Automatyczna,2,2,Srebrny,Używane,Tak,Na tylne koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-brabus-oryginalny-ID6GoZgJ.html
Smart Forfour EQ Brabus Style,59900,PLN,Prywatne,Smart,Forfour,EQ Brabus Style,2020,13 900 km,,Elektryczny,82 KM,Auta małe,Automatyczna,5,,Czarny,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-otwierany-dach-skora-ID6FBV8K.html
Smart Fortwo,27490,PLN,Firma,Smart,Fortwo,,2014,56 726 km,,Elektryczny,48 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-2014r-ID6GpBdu.html
Smart Fortwo & pure,8900,PLN,Firma,Smart,Fortwo,& pure,2004,124 150 km,698 cm3,Benzyna,50 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,6 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-smart-panorama-800-ID6FJag6.html
