Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Aixam City,28900,PLN,Prywatne,Aixam,City,,2016,25 000 km,400 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,,Czerwony,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-czterokolowiec-lekki-l6e-niski-przebieg-bez-wkladu-ID6GunRU.html
Aixam City,64000,PLN,Firma,Aixam,City,,2024,1 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Granatowy,Nowe,,,,,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-city-ambition-l6e-od-14-16-roku-zycia-wroclaw-ID6Fur5C.html
Aixam Crossline,79000,PLN,Firma,Aixam,Crossline,,2024,1 km,497 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Niebieski,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-l6e-od-14-16-roku-zycia-klimatyzacja-wroclaw-ID6FwF3F.html
Aixam City,19999,PLN,Prywatne,Aixam,City,,2005,110 000 km,523 cm3,Diesel,4 KM,Auta małe,Automatyczna,3,2,Srebrny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-jdm-albizia-aixam-microcar-ligier-transport-czterokolowiec-lekki-ID6Guneg.html
Aixam City,45000,PLN,Firma,Aixam,City,,2022,10 400 km,,Elektryczny,8 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-gwarancja-kategoria-l6e-dostarczymy-auto-pod-dom-raty-ID6GxZIW.html
Aixam City,43000,PLN,Firma,Aixam,City,,2021,13 000 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-gwarancja-kategoria-l6e-dostarczymy-auto-pod-dom-raty-ID6GxYBL.html
Aixam Crossline,21000,PLN,Prywatne,Aixam,Crossline,,2013,42 000 km,400 cm3,Diesel,5 KM,Auta miejskie,Automatyczna,3,2,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-aixam-crossline-ID6GvmHm.html
Aixam Crossover,48000,PLN,Prywatne,Aixam,Crossover,,2022,22 000 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Czerwony,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-crossover-ID6GxVgn.html
Aixam City,38900,PLN,Firma,Aixam,City,,2019,21 769 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Czerwony,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-sport-am-b1-od-14-lat-duzy-wybor-transport-pod-dom-ligie-microcar-ID6GxVkd.html
Aixam Crossover,49900,PLN,Firma,Aixam,Crossover,,2020,11 000 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossover-l6e-bogate-wyposazenie-perfekcyjny-stan-klima-skory-kamera-abs-ID6G47KM.html
